data_transacao,id_cliente,id_parceiro,qde_pontos,tipo_transacao
2026-01-18,807,17,221,pontuação
2026-01-11,503,12,925,pontuação
2026-02-21,82,33,567,pontuação
2026-02-25,611,25,629,pontuação
2026-01-10,894,24,48,pontuação
2026-02-23,178,21,176,pontuação
2026-02-15,476,2,511,pontuação
2026-03-31,907,25,354,pontuação
2026-05-04,383,3,130,pontuação
2026-04-25,90,36,552,pontuação
2026-04-14,287,4,986,pontuação
2026-03-07,412,2,909,pontuação
2026-01-06,704,31,599,pontuação
2026-02-07,793,21,347,pontuação
2026-04-18,916,38,869,pontuação
2026-02-06,701,16,808,pontuação
2026-01-13,212,13,614,pontuação
2026-02-05,982,27,197,pontuação
2026-04-12,588,8,555,pontuação
2026-02-19,2,15,614,pontuação
2026-02-05,791,36,270,pontuação
2026-04-22,13,20,566,pontuação
2026-02-14,807,6,595,pontuação
2026-02-06,584,23,476,pontuação
2026-02-15,649,39,285,pontuação
2026-01-11,735,1,312,pontuação
2026-03-18,227,20,532,pontuação
2026-01-07,522,7,127,pontuação
2026-02-23,584,7,337,pontuação
2026-03-19,74,13,430,pontuação
2026-03-03,496,5,505,pontuação
2026-04-30,19,18,29,pontuação
2026-03-30,97,4,482,pontuação
2026-03-24,332,12,489,pontuação
2026-03-18,374,40,788,pontuação
2026-03-01,678,15,932,pontuação
2026-03-04,259,9,967,pontuação
2026-02-17,295,17,195,pontuação
2026-04-29,989,18,675,pontuação
2026-02-24,453,38,484,pontuação
2026-01-03,164,38,621,pontuação
2026-03-24,76,39,738,pontuação
2026-01-03,625,38,31,pontuação
2026-01-22,537,34,963,pontuação
2026-04-28,125,2,174,pontuação
2026-01-09,58,37,285,pontuação
2026-03-13,829,18,377,pontuação
2026-02-12,111,38,371,pontuação
2026-02-09,514,14,78,pontuação
2026-02-15,458,25,55,pontuação
2026-04-18,950,10,606,pontuação
2026-02-12,695,17,365,pontuação
2026-01-05,310,10,847,pontuação
2026-02-05,773,7,898,pontuação
2026-02-25,451,4,291,pontuação
2026-02-03,831,28,518,pontuação
2026-04-17,929,23,493,pontuação
2026-03-24,835,40,206,pontuação
2026-04-24,450,36,75,pontuação
2026-02-08,971,34,398,pontuação
2026-02-03,918,26,371,pontuação
2026-04-16,284,13,267,pontuação
2026-01-04,1000,29,821,pontuação
2026-02-22,714,12,828,pontuação
2026-02-07,415,27,646,pontuação
2026-04-23,994,16,910,pontuação
2026-02-11,544,32,38,pontuação
2026-03-21,20,17,480,pontuação
2026-01-19,84,19,607,pontuação
2026-01-29,430,29,369,pontuação
2026-01-17,846,37,598,pontuação
2026-03-06,606,31,642,pontuação
2026-02-08,381,28,298,pontuação
2026-02-15,940,40,844,pontuação
2026-01-25,438,14,904,pontuação
2026-05-03,506,36,599,pontuação
2026-03-18,608,7,252,pontuação
2026-04-26,707,31,141,pontuação
2026-01-12,294,25,501,pontuação
2026-03-10,691,23,573,pontuação
2026-04-26,200,11,644,pontuação
2026-01-03,488,32,135,pontuação
2026-02-02,4,5,555,pontuação
2026-03-28,733,1,585,pontuação
2026-04-29,79,14,856,pontuação
2026-02-18,243,1,492,pontuação
2026-03-05,210,36,777,pontuação
2026-01-25,696,7,902,pontuação
2026-03-31,706,13,261,pontuação
2026-03-31,491,28,288,pontuação
2026-03-09,413,9,129,pontuação
2026-03-31,876,7,981,pontuação
2026-04-20,692,29,1,pontuação
2026-01-14,545,2,673,pontuação
2026-02-24,580,5,92,pontuação
2026-04-07,495,37,922,pontuação
2026-03-29,417,34,717,pontuação
2026-01-21,777,14,699,pontuação
2026-03-27,158,8,365,pontuação
2026-02-07,213,22,507,pontuação
2026-02-11,147,2,420,pontuação
2026-04-19,725,10,804,pontuação
2026-04-17,201,32,604,pontuação
2026-01-24,127,4,825,pontuação
2026-01-28,547,25,209,pontuação
2026-02-06,153,5,200,pontuação
2026-01-08,310,21,230,pontuação
2026-02-26,987,33,340,pontuação
2026-05-02,343,9,81,pontuação
2026-02-14,159,18,601,pontuação
2026-04-15,31,33,375,pontuação
2026-01-30,485,11,6,pontuação
2026-03-12,100,19,902,pontuação
2026-03-31,21,15,302,pontuação
2026-01-11,130,10,766,pontuação
2026-02-14,818,22,714,pontuação
2026-02-26,762,1,490,pontuação
2026-03-16,783,10,615,pontuação
2026-03-24,915,3,711,pontuação
2026-01-18,222,38,890,pontuação
2026-04-18,600,33,836,pontuação
2026-03-09,474,24,61,pontuação
2026-02-20,406,7,382,pontuação
2026-05-01,778,30,573,pontuação
2026-01-04,743,28,752,pontuação
2026-04-25,498,9,520,pontuação
2026-04-29,671,35,271,pontuação
2026-01-30,612,15,653,pontuação
2026-03-05,255,32,573,pontuação
2026-04-02,926,14,744,pontuação
2026-03-20,110,23,43,pontuação
2026-03-25,552,34,258,pontuação
2026-01-18,55,16,143,pontuação
2026-02-13,368,23,266,pontuação
2026-02-14,796,15,7,pontuação
2026-01-30,408,37,445,pontuação
2026-02-12,612,38,954,pontuação
2026-03-23,627,39,729,pontuação
2026-04-25,261,20,58,pontuação
2026-03-29,313,28,480,pontuação
2026-04-06,451,2,219,pontuação
2026-04-08,589,31,138,pontuação
2026-03-20,256,3,292,pontuação
2026-02-16,965,15,975,pontuação
2026-01-10,991,12,626,pontuação
2026-03-20,635,22,300,pontuação
2026-03-29,87,5,425,pontuação
2026-03-10,213,37,56,pontuação
2026-04-28,128,4,732,pontuação
2026-01-28,426,15,27,pontuação
2026-04-19,116,33,789,pontuação
2026-02-18,129,9,586,pontuação
2026-04-23,270,15,231,pontuação
2026-03-17,78,21,273,pontuação
2026-01-16,864,24,950,pontuação
2026-04-01,624,26,148,pontuação
2026-03-28,274,14,876,pontuação
2026-04-24,576,40,451,pontuação
2026-02-19,988,19,925,pontuação
2026-02-06,687,18,160,pontuação
2026-01-28,793,23,397,pontuação
2026-01-28,798,36,627,pontuação
2026-01-17,35,13,581,pontuação
2026-03-16,543,38,2,pontuação
2026-01-14,118,29,624,pontuação
2026-01-31,659,40,152,pontuação
2026-03-12,541,25,19,pontuação
2026-01-23,377,30,494,pontuação
2026-04-15,484,23,923,pontuação
2026-04-23,686,4,567,pontuação
2026-02-02,483,3,679,pontuação
2026-01-05,780,3,413,pontuação
2026-03-11,169,31,179,pontuação
2026-04-06,813,28,292,pontuação
2026-02-19,560,4,432,pontuação
2026-03-16,742,4,979,pontuação
2026-01-19,441,6,823,pontuação
2026-04-06,320,37,685,pontuação
2026-03-14,57,22,175,pontuação
2026-02-01,851,11,412,pontuação
2026-01-13,556,10,817,pontuação
2026-03-05,572,27,566,pontuação
2026-04-27,286,18,281,pontuação
2026-02-07,334,29,727,pontuação
2026-01-24,570,13,87,pontuação
2026-03-01,715,34,164,pontuação
2026-01-31,728,40,816,pontuação
2026-04-28,698,3,911,pontuação
2026-03-15,663,34,622,pontuação
2026-03-24,509,3,785,pontuação
2026-03-09,35,10,587,pontuação
2026-02-09,56,24,487,pontuação
2026-02-27,72,32,344,pontuação
2026-02-13,277,38,178,pontuação
2026-03-29,984,32,971,pontuação
2026-03-17,640,14,296,pontuação
2026-01-21,470,14,909,pontuação
2026-02-07,333,21,705,pontuação
2026-04-01,336,12,913,pontuação
2026-04-02,633,19,969,pontuação
2026-01-04,814,6,788,pontuação
2026-02-03,290,5,933,pontuação
2026-03-10,316,38,693,pontuação
2026-04-20,200,3,204,pontuação
2026-05-03,284,17,328,pontuação
2026-02-22,415,4,194,pontuação
2026-01-17,54,30,832,pontuação
2026-03-06,519,1,445,pontuação
2026-01-30,894,32,34,pontuação
2026-02-06,519,14,13,pontuação
2026-02-24,935,4,989,pontuação
2026-04-21,705,5,971,pontuação
2026-02-20,779,32,937,pontuação
2026-04-22,929,34,995,pontuação
2026-04-07,269,37,815,pontuação
2026-02-18,722,9,734,pontuação
2026-05-02,951,21,789,pontuação
2026-05-04,763,5,965,pontuação
2026-03-20,48,15,525,pontuação
2026-02-02,793,11,495,pontuação
2026-01-18,525,38,757,pontuação
2026-04-08,78,9,664,pontuação
2026-03-23,875,6,357,pontuação
2026-03-06,346,13,938,pontuação
2026-03-06,29,20,478,pontuação
2026-04-22,436,7,285,pontuação
2026-01-12,335,9,203,pontuação
2026-01-29,235,5,496,pontuação
2026-04-15,440,8,576,pontuação
2026-02-04,121,38,478,pontuação
2026-02-08,145,3,433,pontuação
2026-03-08,850,13,535,pontuação
2026-01-29,19,2,236,pontuação
2026-03-10,513,27,254,pontuação
2026-01-29,484,6,326,pontuação
2026-04-11,704,1,417,pontuação
2026-01-31,817,26,25,pontuação
2026-01-20,127,34,353,pontuação
2026-01-10,752,18,613,pontuação
2026-01-26,305,5,707,pontuação
2026-03-25,18,34,887,pontuação
2026-01-19,412,32,272,pontuação
2026-03-13,880,35,306,pontuação
2026-01-25,396,27,448,pontuação
2026-01-01,879,39,200,pontuação
2026-03-05,705,33,86,pontuação
2026-04-29,984,34,416,pontuação
2026-03-22,164,6,1000,pontuação
2026-04-24,118,14,827,pontuação
2026-03-24,668,29,641,pontuação
2026-01-20,838,10,128,pontuação
2026-04-12,640,23,414,pontuação
2026-03-08,23,24,335,pontuação
2026-01-24,124,40,465,pontuação
2026-02-09,135,1,743,pontuação
2026-01-03,310,23,686,pontuação
2026-01-18,458,13,944,pontuação
2026-04-24,445,27,957,pontuação
2026-02-08,971,11,11,pontuação
2026-03-05,899,38,522,pontuação
2026-03-21,177,27,314,pontuação
2026-01-14,569,24,50,pontuação
2026-01-18,324,8,456,pontuação
2026-01-10,417,17,449,pontuação
2026-04-18,563,3,967,pontuação
2026-01-17,258,38,536,pontuação
2026-01-08,570,29,999,pontuação
2026-05-04,795,3,191,pontuação
2026-04-19,958,2,24,pontuação
2026-03-12,458,3,674,pontuação
2026-01-24,212,3,449,pontuação
2026-05-02,871,33,241,pontuação
2026-01-15,290,24,899,pontuação
2026-04-22,450,24,566,pontuação
2026-03-01,101,16,410,pontuação
2026-03-04,65,11,469,pontuação
2026-04-01,539,15,836,pontuação
2026-04-29,52,36,966,pontuação
2026-02-18,368,20,792,pontuação
2026-01-17,792,23,433,pontuação
2026-04-04,927,27,417,pontuação
2026-02-10,288,3,895,pontuação
2026-03-18,188,35,369,pontuação
2026-01-26,587,30,761,pontuação
2026-01-14,421,24,719,pontuação
2026-03-28,796,23,446,pontuação
2026-03-07,274,3,769,pontuação
2026-02-10,912,25,626,pontuação
2026-03-12,231,37,394,pontuação
2026-01-27,734,29,630,pontuação
2026-04-12,693,19,882,pontuação
2026-04-18,868,5,866,pontuação
2026-04-07,520,26,759,pontuação
2026-02-05,108,36,994,pontuação
2026-04-09,196,6,903,pontuação
2026-04-30,337,7,724,pontuação
2026-04-04,484,2,927,pontuação
2026-02-07,240,14,986,pontuação
2026-03-24,756,25,144,pontuação
2026-04-07,644,12,561,pontuação
2026-03-27,251,16,114,pontuação
2026-03-21,576,34,745,pontuação
2026-04-14,420,2,296,pontuação
2026-02-17,455,19,140,pontuação
2026-01-24,843,38,528,pontuação
2026-04-08,145,1,55,pontuação
2026-03-31,907,40,54,pontuação
2026-01-08,479,12,212,pontuação
2026-02-20,534,22,659,pontuação
2026-01-31,760,8,707,pontuação
2026-02-25,583,13,867,pontuação
2026-04-12,516,19,258,pontuação
2026-02-11,542,9,359,pontuação
2026-01-12,498,30,408,pontuação
2026-04-19,614,39,133,pontuação
2026-04-01,519,27,160,pontuação
2026-05-05,901,24,851,pontuação
2026-04-16,62,1,652,pontuação
2026-01-01,92,22,315,pontuação
2026-04-22,656,40,487,pontuação
2026-04-06,759,22,665,pontuação
2026-01-16,403,35,728,pontuação
2026-01-03,890,9,309,pontuação
2026-01-09,784,2,862,pontuação
2026-01-13,120,37,578,pontuação
2026-02-27,369,20,89,pontuação
2026-01-24,874,29,900,pontuação
2026-02-02,371,6,551,pontuação
2026-04-07,175,32,798,pontuação
2026-04-03,203,13,886,pontuação
2026-02-03,798,36,270,pontuação
2026-03-07,649,35,39,pontuação
2026-01-10,29,14,19,pontuação
2026-01-28,437,34,359,pontuação
2026-03-31,933,27,362,pontuação
2026-03-10,722,35,853,pontuação
2026-02-16,547,32,473,pontuação
2026-01-21,101,34,131,pontuação
2026-05-04,998,6,348,pontuação
2026-04-07,403,7,292,pontuação
2026-02-24,484,1,770,pontuação
2026-01-20,194,8,165,pontuação
2026-01-16,463,21,570,pontuação
2026-03-20,796,3,51,pontuação
2026-04-05,841,10,153,pontuação
2026-02-25,32,6,338,pontuação
2026-02-08,671,11,136,pontuação
2026-04-17,44,7,964,pontuação
2026-05-03,617,16,771,pontuação
2026-04-29,460,29,72,pontuação
2026-04-07,496,26,721,pontuação
2026-01-14,172,33,182,pontuação
2026-01-03,714,4,707,pontuação
2026-02-18,885,17,475,pontuação
2026-01-02,459,33,299,pontuação
2026-03-21,686,40,193,pontuação
2026-02-05,812,22,799,pontuação
2026-02-14,753,19,791,pontuação
2026-03-10,337,10,188,pontuação
2026-02-16,432,10,968,pontuação
2026-03-22,409,15,740,pontuação
2026-02-16,398,24,710,pontuação
2026-04-13,260,4,284,pontuação
2026-04-07,230,21,432,pontuação
2026-03-04,97,9,541,pontuação
2026-03-27,163,22,297,pontuação
2026-01-16,262,24,332,pontuação
2026-03-20,975,13,162,pontuação
2026-01-22,362,20,227,pontuação
2026-01-02,307,16,859,pontuação
2026-03-05,10,12,883,pontuação
2026-01-14,208,26,900,pontuação
2026-03-18,847,20,519,pontuação
2026-03-21,491,26,72,pontuação
2026-03-19,215,37,872,pontuação
2026-04-14,662,29,41,pontuação
2026-04-21,64,10,363,pontuação
2026-03-31,585,7,72,pontuação
2026-03-02,803,33,865,pontuação
2026-01-01,913,7,707,pontuação
2026-03-17,8,19,391,pontuação
2026-02-24,106,2,34,pontuação
2026-05-01,510,31,636,pontuação
2026-02-13,47,13,418,pontuação
2026-03-24,986,4,757,pontuação
2026-02-26,856,35,948,pontuação
2026-03-10,974,33,124,pontuação
2026-02-05,244,37,653,pontuação
2026-01-29,239,34,396,pontuação
2026-04-20,243,32,943,pontuação
2026-03-01,757,4,788,pontuação
2026-04-13,234,37,778,pontuação
2026-01-08,619,21,376,pontuação
2026-02-12,302,23,501,pontuação
2026-01-27,995,40,54,pontuação
2026-03-13,889,17,926,pontuação
2026-01-25,667,10,955,pontuação
2026-04-20,676,21,352,pontuação
2026-02-13,509,34,841,pontuação
2026-03-17,609,26,412,pontuação
2026-03-04,918,27,879,pontuação
2026-04-16,666,35,661,pontuação
2026-03-21,309,31,114,pontuação
2026-02-03,739,18,189,pontuação
2026-01-17,167,6,711,pontuação
2026-03-20,1000,30,377,pontuação
2026-01-09,369,5,68,pontuação
2026-03-14,984,28,647,pontuação
2026-01-09,717,7,235,pontuação
2026-03-29,163,16,216,pontuação
2026-01-05,453,2,776,pontuação
2026-03-07,697,38,803,pontuação
2026-03-13,357,23,512,pontuação
2026-02-16,946,14,866,pontuação
2026-04-29,541,39,113,pontuação
2026-02-25,911,21,551,pontuação
2026-01-14,908,10,769,pontuação
2026-04-24,395,33,394,pontuação
2026-02-05,103,27,329,pontuação
2026-04-11,256,28,165,pontuação
2026-04-08,722,16,119,pontuação
2026-03-03,476,8,747,pontuação
2026-02-18,73,18,905,pontuação
2026-03-16,185,34,719,pontuação
2026-05-04,427,18,37,pontuação
2026-02-11,596,40,493,pontuação
2026-04-21,876,15,233,pontuação
2026-01-12,501,38,403,pontuação
2026-01-29,544,31,656,pontuação
2026-02-10,575,37,610,pontuação
2026-02-17,261,29,197,pontuação
2026-02-06,819,26,998,pontuação
2026-02-16,363,8,166,pontuação
2026-04-07,786,23,247,pontuação
2026-03-28,33,3,990,pontuação
2026-03-21,427,39,916,pontuação
2026-05-01,572,18,66,pontuação
2026-01-06,976,18,835,pontuação
2026-03-09,977,38,318,pontuação
2026-04-07,995,18,278,pontuação
2026-01-07,732,25,555,pontuação
2026-03-16,677,7,846,pontuação
2026-04-21,420,19,732,pontuação
2026-04-21,717,35,499,pontuação
2026-02-13,600,36,96,pontuação
2026-02-11,264,4,797,pontuação
2026-03-16,888,26,960,pontuação
2026-02-05,766,15,696,pontuação
2026-01-22,715,39,87,pontuação
2026-01-28,398,5,785,pontuação
2026-01-30,279,21,985,pontuação
2026-01-12,379,19,40,pontuação
2026-03-23,383,13,582,pontuação
2026-04-18,61,3,974,pontuação
2026-01-13,814,15,98,pontuação
2026-03-05,533,26,880,pontuação
2026-02-05,419,25,246,pontuação
2026-01-10,387,32,978,pontuação
2026-03-14,778,15,317,pontuação
2026-03-06,876,4,21,pontuação
2026-03-26,560,3,54,pontuação
2026-03-23,264,15,981,pontuação
2026-04-20,722,5,358,pontuação
2026-03-22,561,28,92,pontuação
2026-04-05,450,21,773,pontuação
2026-04-17,16,37,804,pontuação
2026-01-10,390,13,830,pontuação
2026-02-23,656,14,324,pontuação
2026-02-16,521,3,925,pontuação
2026-01-02,522,6,851,pontuação
2026-02-12,68,38,429,pontuação
2026-01-12,57,5,374,pontuação
2026-02-03,859,23,767,pontuação
2026-01-18,797,13,4,pontuação
2026-03-19,464,15,695,pontuação
2026-01-31,221,8,71,pontuação
2026-01-05,385,7,788,pontuação
2026-02-24,432,15,108,pontuação
2026-04-21,505,17,337,pontuação
2026-04-02,572,40,77,pontuação
2026-03-09,264,16,376,pontuação
2026-03-30,237,6,629,pontuação
2026-03-08,618,16,194,pontuação
2026-02-22,125,20,490,pontuação
2026-03-18,516,33,594,pontuação
2026-03-31,143,29,434,pontuação
2026-04-07,179,38,683,pontuação
2026-05-03,761,5,375,pontuação
2026-03-10,179,9,460,pontuação
2026-01-23,681,14,435,pontuação
2026-02-20,809,31,971,pontuação
2026-01-15,554,40,38,pontuação
2026-01-25,256,4,720,pontuação
2026-02-07,337,3,970,pontuação
2026-02-13,101,10,151,pontuação
2026-01-28,758,29,625,pontuação
2026-04-06,880,10,886,pontuação
2026-04-02,728,8,425,pontuação
2026-03-21,197,40,458,pontuação
2026-03-22,375,32,284,pontuação
2026-04-02,799,2,207,pontuação
2026-02-22,780,21,568,pontuação
2026-03-05,340,18,893,pontuação
2026-02-20,686,9,700,pontuação
2026-01-30,332,9,338,pontuação
2026-01-06,47,35,446,pontuação
2026-01-23,162,38,673,pontuação
2026-01-14,806,10,277,pontuação
2026-03-03,381,14,683,pontuação
2026-03-25,920,19,539,pontuação
2026-04-02,18,20,608,pontuação
2026-04-07,79,4,641,pontuação
2026-03-15,997,18,794,pontuação
2026-04-06,669,17,29,pontuação
2026-02-19,89,20,845,pontuação
2026-01-05,97,35,390,pontuação
2026-04-24,210,5,738,pontuação
2026-01-03,223,40,690,pontuação
2026-01-01,358,39,400,pontuação
2026-04-28,235,19,256,pontuação
2026-01-23,561,17,57,pontuação
2026-01-16,106,32,897,pontuação
2026-01-14,793,28,591,pontuação
2026-03-25,860,17,886,pontuação
2026-03-30,821,23,779,pontuação
2026-02-25,203,40,711,pontuação
2026-03-18,254,15,748,pontuação
2026-05-05,758,12,519,pontuação
2026-01-06,891,30,994,pontuação
2026-02-22,858,35,801,pontuação
2026-02-03,679,38,580,pontuação
2026-01-27,961,8,681,pontuação
2026-03-15,768,7,621,pontuação
2026-03-19,375,27,210,pontuação
2026-03-12,117,22,175,pontuação
2026-02-05,819,21,889,pontuação
2026-02-11,760,38,370,pontuação
2026-03-21,154,2,638,pontuação
2026-04-07,15,22,906,pontuação
2026-02-18,99,27,55,pontuação
2026-04-01,841,5,349,pontuação
2026-02-26,549,1,937,pontuação
2026-01-05,982,38,436,pontuação
2026-04-20,911,36,907,pontuação
2026-02-19,158,11,423,pontuação
2026-02-13,4,19,995,pontuação
2026-02-14,932,33,618,pontuação
2026-04-29,476,34,295,pontuação
2026-05-01,222,13,211,pontuação
2026-02-07,222,35,23,pontuação
2026-01-31,108,20,321,pontuação
2026-01-09,97,37,687,pontuação
2026-04-03,223,8,578,pontuação
2026-03-13,890,34,573,pontuação
2026-03-23,999,23,125,pontuação
2026-01-03,205,3,499,pontuação
2026-02-25,273,20,559,pontuação
2026-01-26,971,22,246,pontuação
2026-03-06,565,33,391,pontuação
2026-02-18,42,39,171,pontuação
2026-02-22,101,15,940,pontuação
2026-02-28,689,4,149,pontuação
2026-04-08,507,21,414,pontuação
2026-02-27,338,29,51,pontuação
2026-05-03,860,33,120,pontuação
2026-03-02,106,22,671,pontuação
2026-03-09,548,24,245,pontuação
